2512,-0.289,0.435,0.286,-0.256,0.458,-0.008,0.294,-1.142,-1.435,0.904,0.162,-0.34,0.433,-0.409,1.107,1.295,0.002,0.816,1.068,-0.583
2513,1.202,-1.456,-0.359,0.244,0.436,0.716,-1.154,-0.309,0.544,0.015,0.463,-1.809,-1.065,1.44,-1.025,2.218,0.575,0.457,-0.821,-0.353
2514,-0.026,0.343,0.784,0.754,-0.944,-1.394,0.016,0.305,0.147,0.074,0.351,-0.113,-0.382,-0.432,-0.632,-0.4,0.461,0.416,0.385,0.94
2515,-2.497,0.925,-0.893,-0.596,0.103,-0.386,0.825,-0.694,1.839,-2.104,-1.998,1.072,-0.4,0.886,-1.008,1.028,-0.807,0.436,-0.948,2.197
2516,-0.43,0.894,-1.5,-1.499,1.829,-0.612,0.243,0.757,-0.563,-0.856,0.353,-0.86,1.263,-1.287,-0.651,-0.83,0.438,-0.225,-0.714,1.217
2517,-1.019,0.711,3.824,1.7,-0.449,1.261,-0.097,-0.32,-0.069,0.405,0.23,0.622,0.946,-0.18,-0.997,0.406,-0.858,-0.656,-0.359,1.856
2518,-0.061,0.835,0.391,1.747,0.518,-3.633,-0.717,0.068,0.585,-0.572,1.608,-0.115,0.027,-0.972,-1.611,-0.863,-0.015,-0.274,1.535,-0.499
2519,-0.112,-0.451,-1.301,-0.078,0.056,-0.025,1.365,1.058,-1.015,0.76,0.574,-0.977,-0.025,-0.8,0.658,-0.002,-1.551,0.423,0.64,0.096
2520,0.762,0.609,0.232,-0.675,0.186,1.134,-1.892,2.633,0.087,-0.047,0.597,0.481,-0.207,1.305,2.266,0.828,2.765,0.992,2.342,1.659
2521,0.072,1.837,-1.458,1.894,0.192,-1.068,0.136,1.626,-0.333,-1,-0.365,-0.193,0.837,1.183,-0.604,-0.64,0.532,-0.743,1.897,1.89
2522,-0.061,-0.01,-0.485,-1.623,1.65,-0.478,0.9,-0.107,-0.301,0.245,-2.112,2.159,1.259,0.509,-0.524,0.006,2.146,0.511,1.172,0.912
2523,-0.996,1.638,1.043,-1.096,0.062,-1.246,-0.994,-0.634,-0.897,-0.566,-0.854,1.066,-0.304,-0.719,0.017,-1.326,-1.083,-1.882,0.541,1.87
2524,-1.078,-0.78,1.931,-0.365,-0.278,-0.379,-0.206,0.461,0.421,-0.011,1.079,-1.039,0.48,-0.418,-1.605,-0.352,-0.691,0.294,0.931,-1.536
2525,0.294,0.157,0.999,-0.053,-1.65,1.79,0.499,0.788,0.743,0.553,0.425,-0.706,-0.012,-0.677,1.095,-0.559,-1.335,-1.294,0.891,0.267
2526,1.011,0.932,-0.191,0.208,1.092,-1.526,-0.484,0.26,1.024,0.007,-0.276,0.513,1.363,1.511,-1.251,-0.276,1.647,-0.466,-0.628,-1.448
2527,1.287,0.162,-0.081,0.244,0.46,1.11,-1.714,0.045,-0.597,-0.632,-0.818,0.591,1.821,0.768,-0.265,-2.11,-0.136,0.908,-0.075,0.264
2528,0.217,1.494,-0.29,-0.008,0.976,-1.303,0.648,-1.536,0.703,-0.631,0.12,0.775,2.26,1.509,-0.633,-0.3,0.959,0.718,-1.081,-1.591
2529,0.841,2.402,1.249,-0.19,0.838,1.414,0.272,0.116,0.706,0.413,-0.092,0.878,1.852,-0.069,2.184,1.599,0.759,-1.04,3.296,0.675
2530,1.192,0.99,2.232,0.888,0.76,0.727,-0.841,0.37,-0.795,-0.636,-1.572,0.078,-0.191,0.982,0.986,-2.281,0.229,-1.859,-0.712,0.979
2531,2.219,0.72,-0.183,3.169,-0.452,-0.029,-0.006,0.18,0.068,-0.015,-0.644,-0.57,-1.284,1.01,-1.057,-0.367,-1.818,0.595,0.868,-0.177
2532,-0.606,-0.413,1.026,-0.438,-0.034,-0.695,0.845,-1.3,-0.423,-0.375,0.264,-0.267,-1.256,1.068,-1.044,-0.48,0.749,-0.296,0.773,-0.05
2533,0.221,-0.261,0.226,0.01,-0.234,0.002,-0.968,-0.435,-0.603,-0.219,-0.44,-0.474,0.268,0.05,-0.146,-0.649,-0.825,-0.15,-0.845,-0.074
2534,0.126,-1.048,0.375,-0.841,0.205,1.218,-0.009,-0.015,2.55,0.378,1.066,0.852,-0.452,-0.468,-0.339,0.318,0.034,-0.404,1.016,2.097
2535,-0.428,0.862,-1.851,-1.415,0.664,-1.781,0.29,-2.476,-0.685,0.151,-1.594,0.046,0.166,-0.182,1.406,0.16,-1.913,-0.224,-1.927,2.297
2536,1.437,-0.213,-0.462,0.141,-0.815,-0.465,-0.708,-0.621,-0.159,-1.076,0.046,1.824,0.228,-1.318,-0.081,1.041,0.156,-0.203,0.899,-0.299
2537,1.946,0.97,-0.383,0.933,0.261,0.24,-1.163,-0.926,-1.522,0.686,2.243,-0.452,-1.187,-0.439,0.052,-0.243,-0.832,-0.57,0.777,1.541
2538,-0.46,-0.036,-0.244,0.125,1.449,1.315,0.481,0.435,0.406,-0.56,0.211,-1.284,-0.742,1.359,0.177,0.669,0.192,-0.864,-0.592,1.145
2539,0.053,0.391,1.776,0.538,-1.632,-1.562,-0.242,-1.11,-0.322,-0.739,-1.4,-1.245,0.232,0.572,0.589,1.099,-0.417,-0.664,-0.355,1.264
2540,0.409,-1.61,0.588,-0.76,-0.137,-1.246,2.837,-0.75,-1.444,-2.971,-0.1,0.681,1.175,0.534,-1.784,0.391,-0.937,-0.027,1.104,0.411
2541,-1.578,-0.928,0.889,-0.039,0.114,0.939,-0.664,-0.556,0.885,1.049,0.329,0.107,0.006,0.617,0.282,-1.987,0.068,0.699,0.07,0.807
2542,0.815,-1.728,0.375,0.543,0.178,-0.627,0.369,-1.312,0.284,0.766,0.722,1.084,0.695,0.502,-1.151,-0.593,-0.902,-1.309,-1.963,-0.837
2543,-2.569,0.182,0.68,-0.001,-1.154,0.972,-0.077,-0.78,-0.605,0.566,-1.323,2.139,0.764,2.579,0.569,0.691,0.284,-1.009,2.625,0.244
2544,0.349,1.686,0.655,-0.158,0.368,-1.194,0.329,0.021,0.055,-0.502,-1.245,0.94,1.696,0.036,-0.674,-0.955,-0.104,0.409,-1.084,0.444
2545,-0.301,-0.975,-0.332,0.046,0.558,1.197,1.248,-0.117,0.754,-0.152,-0.739,-0.098,1.19,-0.06,-1.36,-0.953,-1.16,2.736,0.141,1.6
2546,1.167,0.027,-1.507,-0.046,-0.15,1.156,0.467,-0.545,1.193,-0.933,0.859,-0.585,-1.04,0.223,-0.419,1.33,-0.756,-1.876,-0.064,1.163
2547,-1.845,-0.692,-1.361,-0.029,-1.166,-0.74,-0.101,-0.343,0.285,1.498,-0.248,-1.773,-0.702,-0.294,2.049,-0.906,1.075,0.049,2.272,0.117
2548,1.133,0.576,-1.775,0.387,2.366,0.183,-0.151,0.477,-1.573,1.141,-0.091,-0.294,1.476,1.672,-1.153,-0.658,0.346,-1.241,0.306,-1.158
2549,0.105,-1.288,0.078,0.876,-0.911,1.542,0.306,0.043,-0.116,-0.411,-0.293,-0.555,-1.1,1.232,-0.388,0.277,-2.586,1.081,0.907,0.083
2550,0.449,1.488,-0.604,0.743,0.418,1.55,-0.817,-0.028,-0.132,0.435,1.078,1.546,-1.174,-0.178,-1.643,-0.328,1.846,0.147,0.589,1.505
2551,0.354,-1.184,0.532,-0.2,1.187,0.566,-0.801,0.125,0.755,0.04,-1.202,0.144,-1.135,0.901,-0.265,1.402,0.191,1.057,-0.826,-0.438
2552,1.192,-2.034,-0.259,-0.569,-0.557,2.335,0.34,0.33,-1.583,0.079,-0.431,0.8,-1.347,0.535,-0.831,-1.661,-1.259,1.511,1.278,0.518
2553,-0.768,-0.353,-0.155,0.696,-0.674,0.772,0.861,-0.248,-1.51,1.441,-0.225,-1.78,2.135,-0.27,-1.181,0.755,0.696,1.419,0.109,0.557
2554,1.7,3.307,-1.028,1.436,-0.733,0.407,-0.342,0.406,-1.642,-1.599,0.631,-0.365,1.925,-0.159,1.016,0.646,-0.981,-1.491,0.241,-0.385
2555,-1.585,0.086,-0.817,-1.467,-0.489,0.409,0.707,0.11,-1.145,0.158,-0.493,2.86,1.129,-0.44,-1.057,0.06,-0.724,0.928,-0.92,-0.816
2556,0.198,0.698,0.644,2.076,1.253,-2.786,0.201,1.862,-0.333,-0.088,0.288,0.909,0.014,0.713,-0.202,-0.254,0.003,-1.243,-0.405,0.27
2557,0.318,0.504,-0.679,-0.07,1.062,-0.276,-0.948,-0.907,-1.256,0.897,-0.66,1.471,1.14,0.608,-0.18,-1.063,0.977,0.075,0.06,1.64
2558,0.938,0.4,0.822,-0.609,-1.291,-0.008,0.199,0.186,0.134,-0.216,0.316,-1.689,0.569,0.045,0.981,1.067,0.552,0.418,0.949,0.057
2559,0.265,-0.451,-1.588,0.131,0.403,-0.173,-0.403,0.738,-0.994,-0.35,0.823,-0.935,0.502,0.307,-0.545,-2.497,-1.042,1.475,0.406,-1.626
2560,0.621,-0.584,1.035,1.169,0.014,0.908,-0.557,0.394,-1.016,1.345,0.107,0.934,1.033,1.373,-0.584,-0.124,0.839,0.551,-1.233,0.107
2561,-1.211,0.063,0.75,0.636,0.494,1.564,-0.628,-0.641,0.813,-0.045,-0.905,1.63,0.99,-2.508,1.283,1.391,1.253,-1.206,-1.388,0.378
2562,-2.499,0.688,1.891,0.1,-0.663,-1.637,0.569,-1.507,-0.196,-0.47,0.913,0.67,0.398,-1.366,1.77,-1.02,-0.666,0.792,0.61,-0.68
2563,0.443,1.223,1.768,-3.045,-1.017,-0.066,-1.101,0.919,-2.145,-2.123,1.042,-1.173,0.255,0.919,1.311,-0.73,0.135,0.742,0.993,-1.792
2564,-0.405,-1.509,1.053,-0.081,-1.408,-0.783,1.506,0.197,0.963,0.639,0.803,0.752,1.272,1.232,0.257,-2.622,0.544,0.917,-0.498,0.296
2565,0.448,1.721,-0.357,1.49,0.056,1.212,-2.304,0.386,-1.198,-0.124,0.457,-0.426,0.952,-0.864,0.617,-0.298,0.052,-0.802,-0.826,-0.249
2566,-2.011,-0.855,3.148,-0.265,0.937,1.085,-1.334,-0.914,1.19,1.178,0.926,0.662,-1.059,0.289,-0.804,-1.239,-2.481,0.398,-1.087,0.424
2567,-1.279,1.022,0.22,-0.005,-0.283,-1.085,0.436,1.879,1.074,0.78,0.869,-1.486,1.347,-1.399,-0.027,0.578,0.361,-1.043,-0.971,0.143
2568,0.217,0.276,1.063,1.408,-0.609,0.616,0.101,-0.712,0.972,-1.649,-1.87,-1.517,-0.885,-0.696,-0.435,-0.352,1.309,0.413,0.354,-0.475
2569,-0.541,-1.086,-0.82,-0.406,0.01,-0.301,1.998,0.568,-1.372,0.011,-1.566,-0.402,0.082,0.201,0.203,0.763,-2.016,0.418,1.026,0.085
2570,-0.705,0.642,-1.615,-1.325,0.449,-1.064,-0.791,-0.346,0.384,-0.885,-1.318,1.566,0.253,0.067,0.058,-0.605,-0.137,0.272,0.225,-1.168
2571,0.2,0.471,0.578,-2.123,1.909,-0.649,-1.538,-1.118,-0.7,-2.633,-0.276,0.903,0.832,-0.234,-2.342,-0.571,-0.584,-0.523,-1.271,-0.587
2572,-1.594,-0.08,-0.308,-1.309,0.536,-1.34,-0.463,-0.062,1.08,-0.625,0.019,-0.904,-0.198,-0.316,0.655,-0.329,0.551,-0.301,0.789,-0.402
2573,1.125,-1.222,0.813,0.299,0.976,0.015,-1.235,-1.22,-0.713,-0.249,-0.539,0.56,0.543,-0.028,0.304,-1.26,0.911,-1.022,1.299,0.325
2574,-0.44,1.073,1.534,0.546,-0.827,1.759,-2.147,-1.118,1.499,-0.559,-1.761,-0.019,0.114,0.508,0.836,-1.329,0.028,2.124,-1.252,-1.31
2575,0.97,-0.55,-0.625,-0.495,1.289,-0.09,-0.116,-0.511,0.342,-0.436,-0.822,-1.085,1.295,-0.711,2.228,-0.743,-1.965,1.405,0.265,-0.147
2576,-2.407,1.077,-0.639,1.452,-0.453,-3.539,0.776,-0.722,0.552,-0.866,-1.089,-0.496,0.296,-0.473,-1.473,0.85,-0.431,1.328,0.465,0.387
2577,-0.066,-0.683,0.016,0.475,0.959,-0.469,0.722,1.711,1.899,-0.841,-1.456,-0.342,-1.194,0.019,0.96,-1.77,1.406,-0.262,-0.499,0.469
2578,-0.455,0.533,-0.798,0.931,1.162,2.777,-1.691,0.335,-0.238,-1.012,-0.449,-0.956,3.308,-0.49,1.817,-0.053,-0.834,-0.908,-0.32,0.597
2579,-0.448,-0.083,0.061,-0.637,1.88,0.321,0.007,0.829,-2.06,0.374,0.003,1.315,1.694,3.297,-2.005,0.907,-2.209,0.174,1.199,-1.608
2580,0.015,0.224,0.499,0.535,0.785,0.953,0.324,1.213,1.41,0.702,-1.119,1.218,-0.186,-0.442,0.787,0.394,-1.144,0.587,-1.144,0.71
2581,0.291,0.682,-0.644,-0.792,-0.132,-0.163,-1.693,2.905,0.767,-1.037,0.544,-1.633,-0.817,-1.493,-0.136,-0.776,-0.19,0.354,-0.678,0.116
2582,-0.365,0.544,-1.241,-2.07,0.316,0.929,-0.45,-0.659,2.362,-1.12,-1.998,-0.156,1.327,-0.931,0.194,0.002,-1.197,-0.25,-0.858,0.658
2583,-0.472,-0.825,-1.213,0.579,2.543,-1.06,0.419,0.176,-0.354,-0.323,0.23,-0.612,0.135,0.693,0.063,1.17,0.544,-0.147,-1.424,0.84
2584,0.77,-0.637,-0.103,-1.021,1.214,-0.049,-0.933,2.049,0.042,0.762,-1.467,0.16,1.599,0.11,1.372,0.801,0.02,-0.545,0.623,-0.354
2585,0.506,0.339,-0.738,1.257,-0.06,-0.77,-0.374,0.349,-0.129,1.099,1.383,-0.562,0.099,0.483,0.934,0.321,-0.193,0.576,0.293,0.221
2586,-0.392,1.686,-0.482,-0.566,1.088,-0.466,-0.987,-1.02,0.814,-0.308,0.43,1.384,1.896,0.946,-0.29,1.141,0.626,-1.713,0.126,0.828
2587,0.561,-0.668,0.723,1.196,0.504,-0.81,-0.047,2.771,-2.272,-0.859,-0.552,-0.661,-0.966,-1.991,0.577,-0.447,-0.013,-0.19,-0.033,-1.655
2588,0.391,0.177,0.911,0.539,1.388,-0.213,-0.083,-0.011,-0.433,0.24,2.415,0.534,1.132,1.057,0.156,0.756,0.024,-0.5,2.177,1.163
2589,-0.289,-0.343,-1.54,1.626,-0.411,0.008,-1.329,1.465,-0.707,1.226,-1.37,1.767,-0.872,-0.694,-0.471,0.493,0.156,-0.818,0.646,-1.048
2590,0.09,1,1.203,1.063,0.1,-1.494,-0.122,-0.349,-1.15,-0.842,0.222,0.079,0.166,0.129,0.959,0.831,0.197,-0.15,-2.264,-0.546
2591,0.322,-1.148,-0.737,1.117,0.447,1.589,1.782,0.21,-0.97,-0.01,-1.185,-1.098,-0.386,0.036,-0.679,2.023,-2.345,0.444,0.468,-0.274
2592,2.557,0.192,-1.268,0.242,-1.171,-0.256,-0.832,3.039,0.308,-0.369,-0.46,-0.372,1.342,1.914,-1.184,-0.777,1.506,-0.623,-1.79,-0.528
2593,0.251,0.033,-0.018,-0.382,0.707,1.786,-0.716,0.462,0.255,-0.332,-0.948,-1.066,0.478,-0.507,0.758,-0.477,-0.099,1.857,0.352,0.671
2594,0.269,0.691,1.282,0.182,-1.48,-1.405,-0.244,0.772,-2.271,-0.335,0.618,0.052,0.874,0.606,-0.726,-0.78,0.616,1.386,-1.423,0.128
2595,-0.784,0.481,0.079,0.826,-1.346,-1.811,-1.048,-0.024,0.444,-0.481,2.001,-0.82,-0.304,0.45,-0.155,0.298,-1.801,0.948,0.482,0.362
2596,1.954,0.896,-1.579,-0.566,-0.361,-0.711,0.109,0.838,0.452,-0.591,0.536,0.773,0.275,1.039,-1.169,-0.393,-0.201,-0.764,-1.262,2.453
2597,0.845,0.005,-1.466,0.277,-0.763,-0.781,-0.606,-0.078,1.512,0.449,2.841,1.566,-0.49,-0.216,0.357,0.47,-1.181,0.917,-0.491,-0.303
2598,-0.67,-0.618,0.066,0.48,-0.77,0.787,0.095,-0.796,-0.436,-0.629,-0.217,-1.849,0.288,2.107,-1.461,-0.818,1.065,0.098,-0.05,-0.916
2599,-0.237,0.088,0.396,0.74,0.231,0.034,-0.085,-0.008,-0.058,-0.269,-0.958,-1.745,0.852,0.568,0.603,-0.257,0.927,0.233,0.138,0.231
2600,-0.283,-1.053,-1.325,0.808,1.091,0.176,-0.314,0.126,-0.651,1.179,-0.698,-1.648,0.567,0.349,-0.204,-0.18,1.503,0.195,-1.747,-2.159
2601,-0.26,0.482,0.331,-1.233,-1.008,-1.26,-1.009,1.911,2.646,-1.205,1.916,0.698,1.037,-0.465,0.73,-0.215,1.582,-2.439,2.003,-2.599
2602,0.038,0.266,-0.962,1.624,-1.739,-0.214,0.9,-1.054,-0.02,0.366,-0.429,-0.101,0.36,-0.967,-0.774,-1.663,-0.534,0.333,-0.152,-0.005
2603,-0.444,-0.328,0.484,0.283,-0.571,-1.077,0.728,-0.337,1.271,-0.23,0.441,0.932,-0.569,-0.344,-0.45,-0.512,-0.423,-0.252,-1.241,-0.332
2604,-0.792,0.339,-0.022,-1.001,1.306,1.38,1.364,0.995,-1.123,-0.794,-0.413,-0.377,0.981,0.277,-0.918,-1.438,-1.593,0.051,-0.879,-0.892
2605,1.204,-0.642,0.96,0.302,1.943,-0.89,-1.376,-0.559,-0.087,1.396,0.522,1.302,1.765,1.328,-2.387,-0.679,-0.203,-1.397,0.859,0.211
2606,0.04,0.441,-0.026,-0.291,1.627,1.894,0.395,-0.454,0.08,-0.411,-0.814,-1.45,-0.381,0.117,2.194,0.206,-0.004,2.214,0.519,0.209
2607,-0.502,-0.353,-0.864,0.424,0.352,-0.273,0.859,-0.92,1.788,1.244,0.001,-0.544,1.74,0.249,0.867,-0.325,-2.097,-0.151,0.928,-1.207
2608,0.238,-1.5,1.955,-1.028,1.03,0.448,-1.002,0.04,0.042,-0.08,-0.539,-1.314,0.855,1.038,-1.296,-0.904,-1.041,-0.692,0.563,-0.506
2609,1.076,1.103,-0.19,-2.406,0.727,0.352,-0.68,-1.786,0.381,0.234,-0.578,-0.091,0.578,1.501,-0.069,-1.705,-1.529,0.945,1.122,-0.737
2610,-0.281,-0.075,1.759,-0.758,-0.53,-0.953,-2.289,2.226,-0.663,0.832,-1.056,0.365,-1.391,0.367,-0.973,-0.453,-0.683,-1.364,-1.495,-0.322
2611,0.316,-1.009,-0.202,0.291,1.345,0.965,0.606,-2.037,0.257,-0.56,0.442,-0.61,-1.537,0.446,0.614,1.03,-1.216,2.51,-0.341,-3.606
2612,1.327,-0.342,0.827,0.274,2.2,-0.96,-1.559,-0.147,-0.424,1.605,-0.245,0.63,-0.155,2.784,-2.052,0.241,0.309,0.457,-1.879,0.788
2613,-0.74,-1.759,-0.142,-0.242,1.415,0.154,-0.568,1.083,-0.49,0.239,-0.183,-0.351,-0.878,-1.994,-0.487,-0.077,0.642,0.598,2.154,-1.459
2614,0.096,0.358,0.217,0.063,0.645,0.046,-1.828,-0.166,1.162,2.061,0.823,-0.167,-0.448,-0.123,-0.104,-0.188,-0.13,0.995,-0.874,-2.24
2615,0.09,0.773,0.861,1.783,1.677,0.127,-1.001,-1.384,-0.083,0.212,-0.702,1.809,-0.191,1.09,1.082,1.469,0.856,-0.541,-2.829,-0.782
2616,-1.318,-0.451,-1.654,0.928,-0.589,-0.202,0.065,-0.721,-1.133,-1.291,0.643,0.097,-1.279,0.971,0.092,1.121,1.014,0.97,0.494,-0.583
2617,0.538,0.965,-0.285,1.123,2.305,-0.95,-1.757,-0.139,-2.661,-2.298,-0.172,0.788,0.127,0.989,-0.017,2.713,0.425,0.97,0.039,-0.212
2618,-0.144,-0.954,-0.171,-1.715,0.282,0.342,0.214,-0.301,-0.72,0.059,-0.23,0.451,-0.811,0.025,0.815,-0.511,0.182,-0.083,-0.476,-0.484
2619,-1.738,-1.668,-1.46,-0.975,-0.305,0.999,-1.07,-0.456,0.52,-0.224,1.44,1.202,-0.022,-1.158,1.13,-1.921,-0.837,1.782,1.625,-1.383
2620,0.686,2.12,-0.589,0.722,-0.237,0.919,-0.03,-0.089,1.504,-0.693,0.278,-0.721,0.084,0.312,0.121,-0.078,-0.525,-1.119,0.302,0.954
2621,-1.447,0.746,-0.696,-2.337,-1.594,0.439,1.964,-0.65,-0.509,-1.184,0.341,0.776,0.757,0.591,0.271,-1.691,-1.14,-0.251,-0.805,-1.112
2622,-1.169,-0.568,1.622,0.15,1.964,0.261,-1.186,0.643,0.432,-0.703,-1.661,0.721,-0.011,1.713,0.129,-0.113,-2.588,-1.195,0.665,-0.116
2623,1.13,-0.648,0.445,-1.01,-0.161,-0.001,1.967,0.762,-0.619,0.047,0.046,0.366,0.713,-0.865,-0.803,-1.007,0.198,0.587,-1.147,1.952
2624,-0.111,1.388,0.059,0.263,-0.037,-2.18,-0.457,-1.44,-0.31,-0.702,0.353,-0.752,0.424,-0.137,0.73,-0.152,0.299,-1.441,0.457,-0.663
2625,-0.976,-0.532,2.062,1.083,-1.427,-1.337,-0.13,-0.755,0.202,0.438,-0.057,-0.052,0.958,-0.077,-0.706,-0.497,2.291,-1.151,-0.597,-0.757
2626,0.084,0.519,-0.731,0.515,0.03,1.727,-0.306,-0.034,0.511,1.161,0.637,0.129,-0.364,-1.334,1.393,-0.67,1.213,0.284,-1.037,-0.049
2627,0.242,0.736,0.436,1.05,-0.474,-0.948,-1.055,0.359,0.028,-0.693,-1.095,1.211,-0.051,-1.875,-0.542,1.293,-0.736,-0.454,1.681,-0.621
2628,-1.011,0.873,0.289,1.06,0.53,-0.317,0.708,0.749,0.1,0.316,1.059,-1.15,-0.567,0.275,-0.243,0.398,-0.321,-1.315,0.044,-1.46
2629,-0.833,-2.203,0.132,0.377,-0.008,0.649,-1.515,0.138,-0.306,-0.813,-0.215,-1.702,0.219,-0.016,-0.558,-0.41,-0.274,0.011,0.902,-0.18
2630,2.361,-0.13,0.113,0.025,-0.036,1.176,2.388,0.993,0.442,-0.133,0.539,-1.11,1.006,1.577,0.721,0.43,0.411,1.463,-1.534,-0.496
2631,0.431,1.84,-1.236,-0.49,0.414,-1.756,-0.282,-0.281,-0.473,1.233,-1.391,-0.159,0.991,1.068,-1.094,-0.436,1.01,2.21,0.939,0.545
2632,-0.925,-1.164,-0.647,-0.898,-0.111,-0.546,-0.377,0.049,1.11,0.887,0.451,-0.837,-1.07,-0.296,-0.225,-0.921,0.353,0.809,0.64,-0.665
2633,-0.011,0.627,-0.932,-0.628,0.541,0.825,0.736,-0.618,0.172,0.095,-0.091,-0.117,-0.676,0.474,-2.623,-1.041,0.987,-1.947,-1.321,0.843
2634,-1.567,-0.619,1.518,-1.269,-0.289,0.375,-1.113,-0.336,-1.246,0.196,-1.249,-0.474,-0.258,0.068,-0.281,1.879,-1.756,0.826,-0.659,1.061
2635,-1.001,1.309,1.613,-1.45,-1.174,-0.658,-0.457,-1.969,-0.405,1.051,-1.382,-1.563,0.024,-0.199,0.548,-1.21,0.612,-1.434,0.301,-0.683
2636,0.92,-0.277,-2.625,2.227,0.021,-0.389,0.535,2.123,0.608,0.11,1.11,0.392,-1.641,-1.465,-1.613,0.034,-0.237,0.171,2.093,-0.822
2637,-1.215,-0.907,0.232,0.012,1.204,0.145,0.022,-0.723,-0.035,-0.827,1.662,0.549,-1.335,1.316,-1.042,1.504,-0.128,0.679,1.969,-0.161
2638,0.16,0.852,-1.348,0.919,-1.786,1.179,-0.78,0.477,2.108,-1.964,1.296,0.265,0.207,1.556,0.068,-0.093,1.179,0.706,0.092,2.052
2639,0.55,1.091,1.647,-0.513,0.412,0.46,0.801,0.569,-0.825,-0.87,0.19,2.435,-1.267,0.352,-0.123,-0.861,0.675,-0.158,-0.308,0.561
2640,-0.763,1.762,-1.557,0.754,0.573,0.973,0.404,1.105,-1.958,0.597,-0.146,-1.767,-0.053,0.206,-0.427,0.814,-0.91,-0.412,-0.269,0.735
2641,-3.119,-0.805,1.045,0.147,-1.592,1.209,-0.767,0.454,0.122,0.024,1.871,0.22,0.039,1.084,0.572,0.474,0.336,0.84,0.544,0.92
2642,0.363,-0.323,0.112,0.284,-0.538,1.555,0.289,0.622,1.535,0.856,-1.848,-0.48,-0.487,-0.469,-0.398,1.546,-0.751,-0.726,0.099,-1.411
2643,-0.526,-0.033,0.457,-0.333,-0.193,0.476,-0.647,-1.154,-0.94,1.802,0.143,-1.248,-0.1,0.756,1.134,-0.176,0.931,0.51,0.564,-0.143
2644,-1.237,-2.221,-1.195,-0.167,0.246,0.945,2.749,0.728,-1.719,-0.687,1.507,-0.483,-0.565,-0.331,0.783,-0.403,-2.918,-1.518,-0.473,-1.098
2645,-1.466,0.639,0.902,0.962,-0.339,1.887,0.598,1.109,-0.304,0.834,-0.12,1.121,-0.337,-0.28,1.238,-0.903,0.993,0.634,0.907,-0.11
2646,0.607,-0.476,0.285,-0.494,0.663,2.191,0.07,-0.328,0.286,-0.599,-0.046,0.978,-1.204,-0.152,0.112,-0.479,-1.011,0.726,0.532,-0.192
2647,0.073,0.207,-0.085,0.722,-1.1,-0.957,-0.841,0.885,-2.392,-0.013,-1.607,0.238,-0.475,0.105,1.388,-1.54,-1.31,-0.217,-1.313,-1.479
2648,-0.338,-1.664,1.082,0.371,-0.21,0.045,-0.954,-0.586,0.855,-0.336,2.366,-0.628,2.828,0.814,0.79,-0.926,0.956,-0.455,0.748,0.43
2649,-1.635,-0.345,2.797,-1.04,0.729,2.667,-0.514,-0.021,-1.272,0.164,0.161,-1.435,0.318,0.947,0.032,1.032,-1.2,0.326,1.65,-0.618
2650,-1.277,-0.766,-1.065,-0.592,0.885,-1.176,0.119,-1.765,-1.955,0.984,0.785,1.416,-0.369,0.815,-0.35,1.426,1.855,-1.68,0.38,-1.3
2651,0.806,-0.027,-0.764,0.784,1.996,0.912,-0.272,-2.317,-1.76,2.115,-0.069,-0.644,-0.611,-0.352,0.548,0.438,-0.582,-0.544,-0.371,-0.778
2652,-0.402,0.281,-0.062,-0.458,-0.032,-1.452,0.849,0.854,0.056,0.677,0.894,0.29,-0.4,-0.956,-0.561,-0.685,0.128,-0.375,0.405,2.018
2653,-2.591,0.166,-1.47,-0.787,0.481,1.181,1.203,-0.875,-0.716,-0.349,-2.184,1.049,0.104,0.953,-0.692,1.422,-0.478,-0.485,0.392,-0.333
2654,-0.05,2.207,0.508,-0.872,0.294,1.836,-0.47,-2.382,-1.113,-0.995,2.047,1.992,-0.065,-0.147,-0.339,-0.246,-0.033,0.352,-0.833,0.757
2655,0.457,-0.505,1.116,-0.908,1.049,0.857,-0.125,0.737,1.136,0.052,0.553,-0.585,-0.808,2.149,0.897,0.367,-0.451,-1.472,-0.359,-0.274
2656,0.261,-2.128,0.112,-1.768,-1.54,-1.865,0.107,-0.608,-1.091,-1.324,0.329,1.149,0.03,0.569,0.013,0.351,0.873,-0.221,2.74,-2.074
2657,1.954,1.452,0.485,0.266,-1.072,0.524,-0.273,-0.665,-0.653,1.297,-0.819,-0.466,1.467,1.23,1.254,-1.09,3.062,-0.451,0.282,1.522
2658,0.682,1.185,0.999,0.326,1.333,-1.795,-1.342,0.848,-0.026,-0.381,1.02,0.286,-1.266,1.957,0.301,0.838,-1.861,0.825,-0.974,0.041
2659,-0.049,-1.108,-0.151,3.03,1.132,-0.57,1.789,0.09,-0.061,1.094,1.11,-0.875,-0.232,0.637,0.384,0.453,0.702,-0.998,0.073,-0.168
2660,-0.094,1.31,-0.123,-0.639,0.14,1.191,0.121,-0.899,-3.268,2.219,1.407,-0.352,-2.112,1.696,0.96,-0.46,-1.261,0.452,1.235,0.014
2661,-1.309,0.288,0.546,-0.719,0.492,-2.276,2.992,-0.9,-0.33,-0.941,1.135,0.111,0.054,-0.093,0.413,1.197,0.06,-1.487,-0.337,-0.631
