5962,-1.143,1.963,-0.819,-0.781,-1.054,-0.199,-1.645,-1.123,-0.101,1.911
5963,-1.475,1.138,-2.659,-0.193,0.502,0.723,0.408,0.536,-2.345,1.141
5964,-1.123,0.491,0.742,-0.174,0.383,0.202,-0.668,-0.78,-0.706,0.674
5965,0.244,0.534,-1.205,-0.095,-0.613,0.246,0.364,-0.606,0.623,-1.141
5966,-0.69,-0.057,0.311,2.312,1.339,0.811,-0.109,0.17,0.068,0.858
5967,0.665,0.379,-1.695,-1.507,0.859,-0.169,-0.345,0.198,-1.466,0.137
5968,1.002,-0.242,-0.738,0.87,0.588,1.527,-0.79,1.398,0.435,-0.113
5969,-0.389,0.287,0.011,-1.025,0.563,-0.016,0.077,0.868,0.308,-0.966
5970,-1.386,0.285,-1.301,0.761,2.031,-0.046,0.473,0.495,-0.247,-0.608
5971,-0.413,0.667,0.85,0.546,-0.27,0.18,-0.346,1.011,0.124,-0.045
5972,-0.684,0.892,-0.279,-1.154,0.81,0.802,1.027,-0.725,1.702,-1.685
5973,-0.857,-0.537,0.071,0.779,-1.14,-1.055,0.091,-0.89,-1.371,0.777
5974,-0.639,-1.837,-0.397,-2.07,0.053,1.727,2.295,0.098,0.89,-1.69
5975,0.538,0.113,-0.673,-0.275,-0.737,1.074,-0.57,-0.81,-0.554,-0.31
5976,-0.876,0.71,-0.047,-1.481,-1.882,-1.338,-0.001,1.053,-1.452,-0.337
5977,-0.215,-2.637,-1.521,0.455,-1.213,-1.039,1.562,0.145,1.152,-0.774
5978,0.208,-1.558,0.24,1.07,-2.127,0.569,2.574,-0.137,1.364,-1.783
5979,-1.482,-0.507,1.852,0.799,-0.138,-0.892,0.16,0.554,-0.168,0.606
5980,-1.097,-0.881,-0.271,2.151,-0.481,-0.727,-1.217,0.211,0.464,1.272
5981,1.579,0.343,1.13,-1.225,1.366,-0.595,-0.98,0.537,-1.284,0.363
5982,-2.073,0.31,0.578,-0.589,1.405,-0.131,0.26,0.85,0.217,1.342
5983,0.204,0.421,-0.552,-2.082,-0.428,-2.001,-0.187,0.412,0.292,1.369
5984,1.569,0.388,-1.149,-1.066,-0.132,-0.445,-0.926,-1.422,-1.548,2.332
5985,0.238,-0.959,-0.185,-0.493,1.034,-1.541,-2.563,1.428,1.183,-0.97
5986,1.848,-0.879,0.59,1.874,-0.276,0.468,0.65,0.869,0.274,0.31
5987,0.789,0.513,0.006,2.067,1.128,0.199,3.306,0.111,1.092,-0.179
5988,-0.401,-1.179,0.345,0.972,-0.251,0.117,2.459,-1.721,0.042,0.325
5989,0.025,0.836,-0.176,-0.101,0.921,0.474,0.275,0.281,-1.636,-1.557
5990,-0.752,-1.392,0.368,1.623,-2.333,1.374,-0.521,0.24,-1.105,-2.021
5991,-0.879,0.183,1.741,-0.911,0.358,-0.403,-0.828,0.135,0.138,-0.414
5992,-0.577,-0.917,0.36,1.606,0.552,-0.291,0.234,1.768,0.691,-0.511
5993,-0.053,0.236,0.535,-2.977,-0.508,0.286,0.679,-2.136,1.142,-0.454
5994,-0.731,-0.766,-0.017,0.483,1.225,0.424,-0.15,-0.676,2.029,-1.666
5995,-0.831,-0.599,1.612,-0.683,0.173,-1.249,0.91,1.123,-0.517,-1.179
5996,0.207,-0.629,-0.906,1.029,1.057,-0.291,-1.135,-0.415,2.748,-0.325
5997,0.351,-0.069,1.215,-0.348,0.485,0.349,-0.814,-0.393,1.932,0.968
5998,0.198,-2.322,0.848,0.403,0.726,-0.583,-0.205,0.601,0.018,-0.209
5999,0.621,-1.161,0.094,-2.107,1.062,0.73,1.011,1.436,0.29,-0.601
6000,1.552,-0.633,-0.98,2.339,1.698,0.111,-0.417,0.966,-1.892,-1.052
6001,-1.096,0.735,0.188,-1.007,-0.66,-0.485,1.647,-0.41,-0.205,-2.4
6002,3.037,0.395,0.82,-0.219,-0.126,-0.626,0.082,-1.05,-0.317,1.347
6003,0.348,2.231,-1.221,0.397,-0.64,-0.292,-0.233,0.748,-0.74,-0.649
6004,-1.008,0.681,-1.66,0.509,0.153,-1.196,-0.884,1.783,-1.598,-1.834
6005,0.976,-0.444,-0.375,-1.13,1.521,-0.518,1.935,-1.026,-0.669,-1.332
6006,-0.258,0.613,-0.129,-0.425,-0.058,-0.28,-0.72,0.31,0.059,1.577
6007,-0.593,-0.367,0.247,-0.363,0.833,1.161,1.056,-0.655,-0.09,-0.299
6008,1.413,-0.375,-1.706,1.22,1.536,0.164,-1.142,-0.063,0.246,-1.616
6009,-1.222,-1.138,0.318,0.257,-0.245,0.197,-1.353,-2.115,-1.045,-0.833
6010,0.24,-0.806,0.612,-0.903,0.341,1.297,-0.415,-1.076,-0.172,0.344
6011,1.855,-1.802,0.168,1.257,1.224,-0.845,0.734,-0.462,-0.802,-1.926
6012,-1.11,0.846,-0.718,0.186,0.046,0.421,-0.55,1.35,1.479,0.326
6013,0.392,-1,0.428,1.007,-0.164,0.858,0.508,1.352,-0.408,-0.283
6014,-1.793,0.99,-1.472,-2.223,-0.994,-0.284,-0.07,-0.665,-0.189,-1.148
6015,-0.609,-1.08,0.237,0.182,0.085,-0.481,-0.642,-0.299,-0.866,1.416
6016,1.183,-0.299,-0.552,-0.311,-0.787,0.956,-3.223,-0.139,0.224,-0.385
6017,-1.407,0.278,-0.032,-1.304,-0.099,0.949,-0.915,1.217,2.093,0.511
6018,-1.089,0.773,2.091,1.228,-0.258,0.468,-0.194,0.877,1.74,-1.127
6019,-0.372,-0.028,-0.804,1.061,2.083,-1.236,1.03,0.764,-0.888,1.71
6020,-0.373,-0.628,0.622,-0.945,-0.619,0.742,-0.518,0.447,0.038,-0.475
6021,1.25,0.607,0.162,0.717,-0.834,-0.116,1.354,0.432,-0.201,-2.143
6022,-1.457,-0.585,-1.687,-1.814,1.035,-1.34,-0.863,-2.294,1.022,-0.09
6023,1.09,-0.426,0.239,-0.72,-0.235,0.221,0.348,-1.652,-0.183,-1.491
6024,1.407,-1.931,-0.654,-1.367,-1.426,1.307,0.468,-0.995,-0.958,0.537
6025,-0.818,0.989,-0.015,1.558,1.75,-0.015,0.906,-0.071,0.263,-1.796
6026,0.314,2.018,-2.104,-1,-0.802,-1.123,-0.264,1.162,0.427,0.374
6027,-0.753,0.186,1.476,1.707,-0.34,0.291,1.6,-0.021,3.189,-1.383
6028,0.984,-1,0.122,-0.219,-0.121,0.634,-0.622,-0.236,-0.118,0.767
6029,-2.16,-1.008,0.866,0.254,-0.822,0.816,-1.245,0.543,0.009,0.933
6030,0.484,-1.377,-0.24,0.981,-0.522,-1.209,-0.407,0.143,-1.982,-1.079
6031,0.391,0.483,1.165,-0.244,-0.176,-1.93,-0.447,-0.703,1.551,0.991
6032,-0.536,0.601,-0.171,0.101,-0.335,-2.534,-0.529,0.124,0.031,-0.942
6033,-0.854,-0.894,0.222,0.033,1.208,0.088,0.129,0.042,-0.214,-1.369
6034,-1.356,-0.139,0.873,1.382,-0.276,1.367,-0.024,1.214,-0.535,0.658
6035,0.04,0.687,0.028,-0.045,0.451,1.097,1.77,-1.676,-0.302,0.823
6036,0.604,-0.921,-2.001,-0.683,-0.585,-0.42,0.818,-1.435,0.74,-0.637
6037,-0.337,0.541,0.028,-0.009,0.208,-2.239,0.268,0.998,-0.604,1.604
6038,0.308,-0.634,0.333,-0.22,2.21,-2.256,-1.102,-0.792,-0.443,-2.371
6039,-1.75,-0.672,1.275,0.279,-1.152,-1.65,-0.155,-0.246,0.719,-1.679
6040,0.748,0.218,0.162,-0.59,0.619,-0.877,0.964,-1.483,-1.417,2.549
6041,0.6,-1.312,-0.315,2.33,-0.582,-1.108,-0.254,0.825,0.004,1.5
6042,-0.882,-0.605,-0.754,-0.426,1.169,-0.473,1.729,1.687,-1.382,-0.665
6043,-1.019,1.115,0.92,-0.507,1.756,-2.372,-0.374,-0.078,-1.48,0.461
6044,-2.065,2.737,-1.302,-1.135,1.3,-1.497,-0.909,2.479,0.637,1.808
6045,-0.953,-1.217,-0.214,0.734,-0.179,0.991,-0.847,-0.702,0.618,-1.815
6046,-2.598,0.92,0.546,0.142,-1.161,-0.714,-0.346,-0.364,0.8,-0.359
6047,-0.453,1.355,-0.501,1.137,-1,-1.616,-1.736,0.089,0.003,-1.088
6048,-0.402,-0.007,-1.276,0.641,1.656,0.101,-0.325,0.158,-0.929,-0.408
6049,-0.339,0.316,-0.428,-0.774,-0.702,-1.217,0.296,-0.563,-1.362,-1.201
6050,-0.192,-0.495,2.079,-2.269,-0.324,0.16,-0.673,-0.586,2.573,0.79
6051,0.082,-0.929,0.676,0.838,-1.411,-0.865,-0.34,0.527,-1.432,0.769
6052,0.358,0.839,0.746,-0.931,0.988,1.282,0.45,0.195,-1.753,0.47
6053,1.608,0.61,-0.499,-0.505,-0.067,-0.66,-1.917,-1.621,1.02,0.476
6054,2.327,2.192,-1.024,-0.11,-0.014,-0.165,0.546,-0.184,1.642,-0.282
6055,0.383,-1.514,0.054,0.641,1.157,0.866,-0.851,0.245,0.467,0.506
6056,0.624,-1.529,0.933,-1.155,-0.707,-0.191,-1.204,0.263,-1.314,0.702
6057,-0.772,-0.924,-0.288,0.844,0.401,0.016,0.937,-1.34,0.77,0.991
6058,0.053,0.152,-0.437,0.514,0.915,-1.222,0.816,-2.358,2.21,-2.301
6059,-0.027,0.591,-0.598,-0.046,-0.594,0.047,0.634,1.018,0.445,-0.424
6060,2.129,-0.208,0.508,-0.739,-1.282,-0.368,-1.672,-0.492,0.997,-0.861
6061,-0.125,-1.397,0.902,-0.043,-0.266,0.202,0.523,-0.64,0.515,0.382
6062,0.486,1.536,-0.296,-0.902,1.005,-0.452,0.406,-0.27,0.647,1.239
6063,2.347,-0.946,0.951,0.875,-2.18,-0.257,0.638,0.257,-0.34,1.569
6064,-0.597,0.911,1.254,-0.335,-1.087,0.482,0.274,-2.1,0.874,-0.435
6065,-0.085,1.516,-0.428,1.428,-0.924,0.385,0.267,1.889,2.007,3.513
6066,-0.18,-0.773,-0.689,-0.184,-1.303,0.559,-0.006,1.961,1.323,1.039
6067,0.76,2.482,-0.504,0.217,0.273,0.542,-0.586,-1.065,-0.859,-1.164
6068,-0.956,0.572,-0.316,-0.031,-0.355,-0.344,1.024,1.375,-0.034,-1.734
6069,1.026,-0.178,-0.555,0.203,0.337,-0.349,1.139,1.985,0.097,0.345
6070,-0.241,-0.427,-2.071,0.112,0.919,0.687,-1.945,-0.669,-1.245,1.526
6071,-0.065,0.89,0.009,0.787,-2.193,-0.501,0.14,-1.963,0.46,-0.051
6072,-0.166,2.834,-0.062,-0.851,-0.341,-0.757,0.975,0.399,-1.431,-0.873
6073,0.09,-0.355,-0.137,0.392,-0.521,-0.521,0.724,0.537,0.017,1.877
6074,-0.347,0.276,-2.487,0.092,0.82,-1.355,1.862,0.208,-0.204,-0.449
6075,-0.361,-0.452,1.109,0.969,0.386,1.144,-0.295,-0.738,0.405,0.535
6076,-2.399,-0.124,0.065,-0.782,0.175,-0.076,-0.172,-0.174,-0.868,1.12
6077,2.176,0.078,1.847,-0.754,0.618,0.032,0.11,1.776,0.272,0.412
6078,-0.92,0.685,1.388,-0.209,-1.302,0.546,1.403,-1.195,1.078,0.489
6079,1.552,-1.525,1.12,1.079,-2.154,-1.268,-2.912,-1.064,0.001,1.335
6080,0.488,2.481,0.695,0.821,-0.177,-0.538,1.86,0.669,-0.474,-0.538
6081,0.721,-0.533,-0.972,-0.037,1.101,0.473,0.55,-0.663,-0.636,-0.355
6082,-0.041,0.426,0.37,-0.217,-0.436,-0.23,-0.521,-0.234,-0.58,-0.225
6083,0.139,0.67,-0.658,1.25,-1.065,-0.715,-0.69,0.341,2.015,1.86
6084,-1.951,0.258,0.306,-0.52,-0.567,0.404,1.021,-1.407,0.166,1.298
6085,-0.425,0.346,0.608,0.357,-0.301,1.546,-2.286,1.349,-0.608,-0.149
6086,-0.413,0.065,-0.843,2.173,0.01,3.232,0.256,0.169,1.132,-1.714
6087,0.814,-0.699,-0.328,1.248,-1.637,0.043,0.291,0.308,-1.897,-0.06
6088,0.011,0.901,1.391,1.7,-1.389,-0.275,-2.546,-2.097,1.017,0.387
6089,0.685,-0.358,0.339,-1.312,2.234,2.773,0.868,-0.806,1.182,-0.109
6090,0.348,-0.06,1.543,0.916,0.727,1.05,-1.181,0.131,0.073,-1.502
6091,0.517,0.69,1.988,0.42,0.667,0.39,-0.187,-1.225,1.098,0.214
6092,1.245,1.18,0.235,-0.907,0.979,0.326,0.047,-0.736,0.7,0.36
6093,1.522,0.57,0.254,0.093,0.054,-1.092,-1.099,-0.409,0.14,-0.1
6094,0.148,-0.274,-1.21,0.323,0.524,0.247,-0.015,0.226,-0.835,-1.321
6095,0.331,-1.768,1.099,-0.047,-0.684,2.523,0.033,-0.726,0.044,-0.196
6096,-0.197,0.066,0.083,-0.773,-0.989,-1.183,-0.946,0.67,-0.784,1.722
6097,0.748,-0.243,-0.241,-0.801,1.669,-2.031,-1.298,-0.021,0.791,0.2
6098,0.764,2.331,-0.307,-0.469,0.886,2.227,-0.076,-0.137,0.369,-1.29
6099,0.38,0.105,-1.935,-0.469,0.307,0.577,-0.506,-0.472,-0.485,-0.626
6100,-0.733,-0.308,-0.359,0.406,-0.3,0.372,0.857,-0.595,0.463,0.584
6101,-0.229,0.385,-0.365,1.153,0.162,0.732,0.165,1.347,-0.999,-1.664
6102,-0.775,0.204,-1.418,0.311,-0.58,-1.761,0.929,-0.587,-0.545,0.517
6103,2.94,2.27,-0.347,1.099,0.669,-0.879,0.613,-0.073,0.673,-1.095
6104,-1.976,0.199,-1.717,-0.305,-0.125,0.267,-1.178,-0.225,1.625,1.268
6105,-1.309,-1.01,-0.036,0.628,1.295,-1.594,0.215,-0.156,-0.007,0.414
6106,0.582,0.903,-0.722,0.705,0.638,-0.277,-0.018,0.678,0.887,0.272
6107,-1.129,-0.003,-0.056,0.494,-0.596,0.491,2.414,-1.733,-1.182,-0.425
6108,-0.998,0.242,0.621,-1.153,-0.082,-1.049,0.575,0.383,2.234,1.664
6109,-1.02,-1.477,0.798,-0.318,-1.824,-0.332,0.126,0.307,-0.582,-0.259
6110,-0.999,0.78,-1.49,-0.434,-1.129,-0.978,-0.195,0.147,-0.571,2.109
6111,-0.375,-0.432,-0.356,2.106,-0.965,1.575,-0.234,0.197,1.001,-0.91
6112,-0.06,1.078,0.153,-0.229,-0.023,-0.72,0.297,-0.067,0.564,-0.374
6113,0.071,-0.327,-1.215,-1.013,-0.631,-1.638,0.241,0.604,0.757,-0.205
6114,-0.84,-1.791,-0.072,-1.728,1.478,-0.162,-0.231,0.578,-0.718,-0.539
6115,0.492,0.57,-1.003,-1.933,-0.869,0.256,-0.164,-0.451,-0.898,0.239
6116,0.711,-0.375,0.387,0.317,0.762,0.289,-0.677,-1.137,-0.011,-0.581
6117,-1.234,-0.1,0.575,1.069,0.496,-0.751,0.574,-0.714,0.272,0.07
6118,-1.122,1.807,1.128,-0.918,1.81,-0.236,-0.053,-0.74,-0.663,-1.36
6119,0.876,-1.177,-0.393,0.633,-0.724,-2.319,2.029,0.479,0.067,0.844
6120,0.654,0.258,-0.316,-1.064,0.078,0.016,0.729,1.006,0.695,-0.46
6121,1.358,0.803,-0.278,1.823,-0.974,0.29,0.315,1.02,0.895,0.636
6122,0.236,-0.865,-1.048,0.127,-0.848,-0.273,-2.297,0.243,1.207,-0.298
6123,0.051,-1.594,0.615,-0.154,0.844,-0.444,0.433,0.488,-0.193,-0.177
6124,0.938,-2.476,1.694,-1.343,-1.002,0.703,-1.231,-0.784,0.089,-0.34
6125,0.482,-1.22,1.081,0.607,-1.214,-0.16,-1.492,0.461,1.005,0.447
6126,-0.897,-0.022,1.046,0.084,-0.385,0.178,-0.185,1.424,0.333,-0.61
6127,-1.953,-0.129,-1.112,0.784,-0.469,-0.255,0.575,0.915,0.76,0.258
6128,0.749,-0.151,0.627,-0.094,-1.96,-0.138,-0.448,0.599,-0.811,-2.143
6129,-0.184,0.053,-0.346,-0.697,0.486,-1.623,0.294,-0.11,1.174,-0.044
6130,-2.066,0.102,0.387,-0.602,0.614,0.394,-0.785,0.705,-0.16,-1.041
6131,-0.135,-0.35,0.487,-0.909,-0.981,0.848,0.347,1.092,0.793,-0.38
6132,-0.622,0.45,0.968,1.695,0.368,0.123,-0.859,0.721,1.089,2.079
6133,-0.105,-2.066,3.036,0.479,1.032,1.647,0.573,0.232,0.776,0.853
6134,0.068,-1.094,0.555,-0.454,-0.035,1.374,1.866,-0.348,-0.192,-1.146
6135,0.357,0.248,1.013,-0.548,1.063,-0.284,0.659,-0.863,-0.5,0.926
6136,-0.128,0.14,0.142,-1.364,1.316,0.631,1.222,-0.181,-0.925,0.641
6137,0.864,0.755,0.09,-1.173,0.69,-0.177,0.205,0.183,-0.942,-0.135
6138,0.263,0.71,-0.142,0.877,-0.586,0.946,1.022,0.956,1.793,-0.37
6139,-2.804,1.027,1.163,0.586,0.629,-1.554,0.678,1.107,-0.425,-0.233
6140,0.311,2.106,-0.5,0.756,-0.015,-0.865,0.047,0.216,-1.011,0.772
6141,-2.036,2.661,0.581,-0.327,0.117,-0.575,-0.935,-0.017,0.427,-0.354
6142,-0.958,-1.547,-0.328,-1.665,0.046,-2.481,-1.295,-1.278,-1.016,-1.024
6143,-1.018,-0.021,-1.598,0.353,-1.608,-0.855,-0.058,1.351,0.192,-1.698
6144,-0.152,0.224,0.358,0.128,0.304,0.715,-0.086,-0.134,-0.969,-0.881
6145,0.493,0.203,-0.657,-0.246,-0.809,-0.209,0.831,0.013,0.843,-0.657
6146,-0.092,0.479,0.833,-0.422,1.711,-0.147,-0.667,-1.193,-0.217,0.07
6147,0.409,-1.535,1.143,0.515,0.208,0.859,0.33,0.103,1.427,1.112
6148,1.444,0.194,-1.623,-0.471,0.776,0.424,-0.039,0.017,0.98,-2.301
6149,1.517,-0.297,0.409,2.31,2.057,-0.575,0.704,-0.386,0.763,-0.791
6150,0.436,0.324,-0.298,-0.217,2.013,-0.352,-0.449,0.162,0.265,0.372
6151,0.109,2.047,0.93,-1.667,1.205,-0.064,0.194,1.35,0.634,1.249
6152,0.684,1.351,-0.5,-0.159,1.32,1.317,-0.277,1.097,0.835,-0.025
6153,0.375,0.247,1.279,0.785,0.746,-2.04,0.809,-0.052,-0.046,-0.143
6154,0.693,-1.037,0.14,0.428,-0.028,-1.358,-0.005,0.959,-0.169,0.185
6155,0.166,1.674,0.7,-0.863,-0.329,-1.293,0.745,1.313,-0.006,-0.179
6156,0.521,0.257,-1.397,0.4,-1.217,0.449,1.015,0.428,-0.503,0.853
6157,0.356,-0.068,-1.339,0.194,0.277,-0.555,0.304,-1.907,0.531,2.294
6158,0.891,-1.525,0.258,0.42,-0.493,-0.927,0.654,-1.289,-1.651,0.006
6159,-1.517,0.133,0.321,-0.165,-0.71,-0.208,0.039,-0.047,0.61,0.393
6160,-0.285,1.841,0.834,-1.372,0.864,-0.751,-0.819,0.618,-1.088,-1.468
6161,1.117,-0.796,-0.703,-0.762,0.46,-2.21,-0.86,-0.702,-1.215,0.124
6162,-0.915,-0.675,-0.511,1.418,0.209,-0.559,1.484,0.911,-0.279,-0.676
6163,-0.5,-0.884,1.739,0.807,0.197,0.003,-1.45,1.229,0.325,0.752
6164,0.169,-0.125,0.257,0.093,1.013,0.019,-0.885,1.565,0.286,0.107
6165,1.574,0.02,0.053,1.622,-0.346,-1.694,-2.152,0.766,0.248,1.113
6166,0.016,-0.875,0.733,0.122,-2.408,0.979,0.496,-0.076,-1.686,1.277
6167,-0.914,-0.602,-0.165,0.247,-0.53,-1.613,-1.06,-1.712,-0.192,1.477
6168,0.699,0.373,0.763,0.097,-1.028,0.909,1.184,0.106,0.581,0.33
6169,0.709,0.513,1,-3.159,-0.533,-0.56,-1.05,-0.655,0.4,-0.455
6170,0.302,1.485,0.561,-1.222,1.108,1.036,0.198,1.592,-0.055,2.088
6171,0.866,1.111,-1.085,0.524,-0.034,0.115,1.758,-0.315,-0.726,-1.73
6172,-0.431,-0.162,-0.693,-0.81,0.102,0.35,-0.649,0.475,0.03,0.103
6173,0.047,1.04,-0.667,0.517,0.948,0.671,0.537,-1.971,1.692,-0.294
6174,-0.538,1.602,0.898,-0.019,-1.184,-0.559,-0.402,-0.283,-0.136,-0.426
6175,0.88,-1.018,-0.324,1.641,1.529,0.93,-0.184,-1.054,-0.527,-0.16
6176,0.204,0.934,0.952,0.212,-0.779,-0.046,-0.952,-1.121,-0.279,0.869
6177,0.119,0.343,-0.248,-0.05,-0.419,2.098,0.51,-0.331,-0.166,-1.323
6178,-0.316,0.379,0.176,-1.408,0.879,-0.254,-0.082,-0.517,-0.521,-0.698
6179,-1.338,0.047,-1.191,1,-0.69,-0.354,1,-0.001,1.918,1.834
6180,0.101,-0.158,0.608,1.405,-0.549,0.184,0.492,1.766,-0.128,0.627
6181,1.558,1.037,0.989,1.66,1.366,0.478,-0.242,-0.736,-1.562,1.098
6182,0.167,-1.286,-0.881,0.333,0.256,-0.791,1.036,1.322,0.094,-0.839
6183,-0.231,-2.941,-1.467,1.457,0.744,0.738,0.36,-2.813,-0.298,0.823
6184,0.892,1.397,-0.185,0.411,-1.167,1.042,-0.397,1.811,-1.839,1.166
6185,2.392,0.753,-0.343,1.247,-0.282,0.647,0.459,-1.953,0.502,-0.749
6186,-1.189,0.735,0.609,0.924,2.873,0.43,0.019,0.435,-0.277,0.469
6187,1.167,-0.071,0.212,0.59,-1.097,-1.831,-0.782,0.829,-0.15,-0.205
6188,1.384,0.521,1.136,0.624,-0.443,-0.242,-0.569,0.564,-0.698,-0.669
6189,-0.712,0.362,0.234,-1.208,-1.941,0.031,0.43,-0.343,-0.335,1.197
6190,-0.303,-0.701,-0.941,-1.123,0.608,-0.169,-0.183,-0.116,-1.023,-1.869
6191,1.515,0.944,-1.428,-1.298,-0.111,-1.99,0.312,0.093,0.467,-1.335
6192,2.222,2.002,-1.777,-1.573,0.41,0.802,-0.608,1.448,-0.263,0.199
6193,-0.421,0.513,0.734,0.42,0.421,0.731,-1.305,-1.488,-0.255,-0.398
6194,-0.415,0.247,-0.607,1.529,0.085,-1.329,-0.177,-1.028,-1.017,-1.572
6195,-1.536,0.347,-1.246,-0.26,-0.772,-0.463,0.689,0.212,-0.536,0.609
6196,-1.624,-0.151,0.178,0.323,-0.761,-0.327,1.022,0.829,1.03,-0.274
6197,-0.393,1.818,-1.851,-0.188,1.37,0.015,-0.073,-2.056,-0.998,0.198
6198,1.542,-0.225,-0.186,0.977,0.129,-0.291,-1.432,1.702,0.068,-0.169
6199,-0.057,-0.066,0.116,-1.975,-1.044,0.251,0.081,1.119,0.908,0.656
6200,-0.917,1.889,-0.594,0.895,0.02,-0.372,0.452,1.325,0.549,1.66
6201,1.788,-1.514,-1.013,-0.794,-0.494,0.541,0.088,0.807,0.454,-0.624
6202,0.157,0.574,0.621,-0.814,2.594,-0.525,-0.567,1.884,0.613,0.975
6203,-1.99,1.966,-1.464,0.899,0.332,-0.97,-0.637,-0.496,-0.379,-1.646
6204,1.376,-1.616,-0.133,-1.813,-2.308,-2.596,-0.821,0.591,0.539,-0.381
6205,1.841,-0.373,0.296,2.13,1.487,0.512,0.343,-0.126,-0.028,-0.336
6206,-2.367,0.881,1.265,0.889,-0.595,0.49,0.552,0.679,-0.298,1.705
6207,-1.351,-0.618,1.754,-0.552,0.67,0.994,-0.971,0.098,1.084,-0.89
6208,-0.077,1.634,0.071,-0.603,0.413,0.995,-2.625,1.619,-1.093,-0.356
6209,-1.037,0.311,0.732,1.487,-0.892,-0.435,1.005,0.377,-0.562,0.735
6210,-0.225,-0.464,-0.431,0.338,0.708,-0.814,1.098,-0.939,0.815,0.705
6211,-0.581,-0.223,0.73,0.073,0.445,-1.042,-1.396,-1.066,1.128,0.091
6212,0.481,0.806,-0.33,1.682,0.56,0.09,1.816,-0.24,1.126,-0.911
6213,1.074,1.336,0,0.084,-1.036,-0.943,-0.312,-1.114,0.147,0.054
6214,-0.381,0.651,-0.252,1.507,-0.107,0.646,-0.387,-0.794,0.154,0.457
6215,1.099,-0.544,0.631,-2.181,-1.646,0.344,-1.265,-0.842,0.273,0.173
6216,0.292,0.477,0.834,0.362,-1.249,0.783,1.996,0.377,-1.341,1.604
6217,0.087,1.15,0.286,2.084,0.041,-0.58,1.186,0.342,1.809,-0.856
6218,-0.531,-0.326,-1.289,-1.241,1.913,-0.581,-0.497,0.709,-0.248,-1.279
6219,1.504,0.379,0.757,0.225,-0.369,0.963,0.793,-0.341,0.6,-1.229
6220,-1.536,0.261,0.473,0.051,-0.636,1.368,-0.997,-0.564,2.154,0.963
6221,-0.313,0.763,2.443,-0.352,0.601,-2.116,-0.418,1.771,-0.275,-1.443
6222,0.449,0.565,-0.218,-0.527,-0.485,-0.344,-0.888,0.05,-0.913,-2.084
6223,2.104,-1.235,-0.405,-0.913,0.067,-0.884,1.259,1.636,0.481,-0.058
6224,0.03,-0.628,1.686,1.295,0.693,1.225,0.923,-2.356,-0.39,-0.259
6225,0.149,-0.451,1.57,-0.046,-0.784,-0.783,2.188,1.973,1.028,1.206
6226,2.752,1.826,-0.476,-0.59,1.604,-0.286,-0.524,0.367,1.405,-0.142
6227,0.595,1.518,-0.856,0.552,0.934,-0.44,-0.003,0.256,1.231,1.738
6228,0.396,0.6,1.415,0.567,-0.76,-0.405,2.314,-1.497,0.816,-1.622
6229,0.416,0.315,0.127,0.269,-1.261,-0.474,-0.57,2.002,-0.704,-0.398
6230,-1.208,-0.001,-0.26,-0.286,-0.952,0.57,-0.705,-2.044,0.234,1.456
6231,-1.297,0.833,-0.444,-0.575,0.075,-0.818,0.957,-0.973,-1.946,1.589
6232,0.176,-0.754,-2.38,-0.865,-0.068,-1.501,0.506,0.76,-1.563,-0.76
6233,-0.216,0.292,1.489,-0.812,-0.869,-1.417,-0.861,-1.24,0.628,-1.875
6234,0.309,-0.144,1.099,-0.382,-0.379,0.231,-1.38,0.733,-1.513,1
6235,0.116,-1.517,-1.614,1.328,-0.763,0.055,2.222,-0.041,-0.73,-0.402
6236,0.525,0.392,-0.395,0.133,1.151,0.956,0.237,0.078,0.596,-0.527
6237,-1.324,-1.233,-0.03,0.156,1.328,-0.079,-0.865,-2.218,-0.334,0.133
6238,-1.357,1.861,-0.375,0.388,-1.879,-0.143,0.456,0.787,-1.531,-0.505
6239,-0.888,-0.878,-2.185,-0.757,0.926,-0.953,2.235,0.034,-0.358,0.899
6240,-1.905,1.092,1.164,-0.179,0.653,-1.115,0.067,-0.124,-1.116,0.822
6241,0.735,-0.774,1.13,-0.538,0.467,0.134,1.371,0.313,0.382,0.172
6242,1.008,1.108,0.178,0.158,-0.109,-0.873,-0.61,0.337,1.724,1.327
6243,-1.292,-0.098,0.389,-0.202,1.331,1.325,1.666,-0.484,1.607,-2.343
6244,-0.976,0.569,-0.774,0.657,-2.015,0.548,0.16,-0.908,0.608,1.164
6245,0.427,-0.818,0.766,-0.463,1.829,0.132,0.006,0.526,0.115,0.692
6246,0.769,0.057,0.694,-0.376,0.022,-0.889,0.321,1.802,0.272,-0.299
6247,1.587,-0.789,-2.326,0.651,-0.733,-1.08,0.513,0.343,-1.442,-0.966
6248,0.415,-1.162,1.473,-1.481,-0.11,1.565,1.698,-0.595,-0.235,1.455
6249,0.708,-0.511,-1.974,-0.169,-0.483,-1.503,-0.797,0.149,-0.188,-1.102
6250,-0.649,-0.559,0.055,-0.224,0.286,1.098,1.312,2.28,0.273,-2.094
6251,0.701,-1.48,0.718,-0.006,-1.429,-1.301,0.554,-1.149,-0.745,-1.587
6252,2.385,-2.079,0.205,-0.804,0.199,1.18,0.074,-1.982,-1.251,-0.204
6253,0.85,0.06,-0.085,1.287,-2.011,-0.527,0.344,1.701,-0.566,0.726
